Session;Participant;Block;Condition;Display;OnsetDelay;Percept;Time
2018-12-18-17-55-57;AGS1997w;1;Passive;KDE -45;1,31458281159;right;0,967490554425
2018-12-18-17-55-57;AGS1997w;1;Passive;KDE -45;1,31458281159;left;19,5152166348
2018-12-18-17-55-57;AGS1997w;1;Passive;KDE -45;1,31458281159;right;36,3116313438
2018-12-18-17-55-57;AGS1997w;1;Passive;KDE -45;1,31458281159;left;52,2073545021
2018-12-18-17-55-57;AGS1997w;1;Passive;KDE -45;1,31458281159;right;59,8799108202
2018-12-18-17-55-57;AGS1997w;1;Passive;KDE -45;1,31458281159;end of the block;60,013323166
2018-12-18-17-55-57;AGS1997w;2;Passive;KDE 45;1,40487756638;left;2,53541052524
2018-12-18-17-55-57;AGS1997w;2;Passive;KDE 45;1,40487756638;right;27,6716385837
2018-12-18-17-55-57;AGS1997w;2;Passive;KDE 45;1,40487756638;left;37,229020935
2018-12-18-17-55-57;AGS1997w;2;Passive;KDE 45;1,40487756638;right;46,0859047366
2018-12-18-17-55-57;AGS1997w;2;Passive;KDE 45;1,40487756638;left;47,9039566454
2018-12-18-17-55-57;AGS1997w;2;Passive;KDE 45;1,40487756638;right;49,6553569601
2018-12-18-17-55-57;AGS1997w;2;Passive;KDE 45;1,40487756638;left;52,5742393082
2018-12-18-17-55-57;AGS1997w;2;Passive;KDE 45;1,40487756638;right;58,4789152758
2018-12-18-17-55-57;AGS1997w;2;Passive;KDE 45;1,40487756638;end of the block;60,0134438305
2018-12-18-17-55-57;AGS1997w;3;Passive;NC;1,12112030464;right;5,68783779455
2018-12-18-17-55-57;AGS1997w;3;Passive;NC;1,12112030464;left;28,1052545975
2018-12-18-17-55-57;AGS1997w;3;Passive;NC;1,12112030464;right;31,8581314976
2018-12-18-17-55-57;AGS1997w;3;Passive;NC;1,12112030464;left;40,8818604229
2018-12-18-17-55-57;AGS1997w;3;Passive;NC;1,12112030464;right;44,3678610069
2018-12-18-17-55-57;AGS1997w;3;Passive;NC;1,12112030464;left;48,8547538242
2018-12-18-17-55-57;AGS1997w;3;Passive;NC;1,12112030464;right;52,4073951175
2018-12-18-17-55-57;AGS1997w;3;Passive;NC;1,12112030464;left;58,4955007375
2018-12-18-17-55-57;AGS1997w;3;Passive;NC;1,12112030464;end of the block;60,013321922
2018-12-18-17-55-57;AGS1997w;4;Passive;KDE -45;1,01982015176;right;1,01755171081
2018-12-18-17-55-57;AGS1997w;4;Passive;KDE -45;1,01982015176;left;6,73872836397
2018-12-18-17-55-57;AGS1997w;4;Passive;KDE -45;1,01982015176;right;17,2968259946
2018-12-18-17-55-57;AGS1997w;4;Passive;KDE -45;1,01982015176;left;27,3213000544
2018-12-18-17-55-57;AGS1997w;4;Passive;KDE -45;1,01982015176;right;30,0234023847
2018-12-18-17-55-57;AGS1997w;4;Passive;KDE -45;1,01982015176;left;30,7739515171
2018-12-18-17-55-57;AGS1997w;4;Passive;KDE -45;1,01982015176;right;32,0416942542
2018-12-18-17-55-57;AGS1997w;4;Passive;KDE -45;1,01982015176;left;34,8104711918
2018-12-18-17-55-57;AGS1997w;4;Passive;KDE -45;1,01982015176;right;41,6657645854
2018-12-18-17-55-57;AGS1997w;4;Passive;KDE -45;1,01982015176;left;44,6014749682
2018-12-18-17-55-57;AGS1997w;4;Passive;KDE -45;1,01982015176;right;45,7356268506
2018-12-18-17-55-57;AGS1997w;4;Passive;KDE -45;1,01982015176;left;47,4376514332
2018-12-18-17-55-57;AGS1997w;4;Passive;KDE -45;1,01982015176;right;48,8213226012
2018-12-18-17-55-57;AGS1997w;4;Passive;KDE -45;1,01982015176;left;50,7895116415
2018-12-18-17-55-57;AGS1997w;4;Passive;KDE -45;1,01982015176;right;52,5414266464
2018-12-18-17-55-57;AGS1997w;4;Passive;KDE -45;1,01982015176;left;54,2421736779
2018-12-18-17-55-57;AGS1997w;4;Passive;KDE -45;1,01982015176;right;57,8450742289
2018-12-18-17-55-57;AGS1997w;4;Passive;KDE -45;1,01982015176;end of the block;60,0135110046
2018-12-18-17-55-57;AGS1997w;5;Passive;KDE 45;1,1909875119;left;1,80152926721
